Station_ID,Station_Name,Date,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,cloud_cover_pct,solar_radiation_mjm2
SRB00002,Novi Sad,2013-01-27,0.38,-2.48,1.06,-4.23,88.67,1.27,97.19,5.41
SRB00002,Novi Sad,2013-01-28,0.26,-0.19,4.71,-2.95,87.49,1.49,99.54,4.62
SRB00002,Novi Sad,2013-01-29,0.45,-0.15,3.86,-2.73,89.56,2.03,88.65,6.92
SRB00002,Novi Sad,2013-01-30,0.33,2.71,7.8,0.39,89.56,2.03,91.67,6.11
SRB00002,Novi Sad,2013-01-31,1.7,4.32,10.81,1.12,82.22,3.63,57.69,9.6
SRB00002,Novi Sad,2013-02-01,0.01,4.29,9.87,0.9,85.87,2.43,96.89,6.06
SRB00002,Novi Sad,2013-02-02,1.15,9.56,15.78,3.64,80.29,2.81,99.0,5.17
SRB00002,Novi Sad,2013-02-03,4.53,2.88,7.9,-2.11,88.17,3.71,95.84,2.3
SRB00002,Novi Sad,2013-02-04,0.07,0.11,5.92,-4.15,75.46,2.13,56.23,9.59
SRB00002,Novi Sad,2013-02-05,0.0,4.69,10.49,-1.83,65.61,1.45,81.41,6.73
SRB00002,Novi Sad,2013-02-06,1.27,6.6,14.06,0.09,77.23,2.21,97.65,6.35
SRB00002,Novi Sad,2013-02-07,1.91,1.79,5.91,-1.53,83.06,3.31,62.67,9.59
SRB00002,Novi Sad,2013-02-08,0.14,-0.09,3.56,-2.69,82.5,3.31,88.57,7.26
SRB00002,Novi Sad,2013-02-09,1.05,-1.45,1.35,-3.13,89.3,1.47,97.12,4.82
SRB00002,Novi Sad,2013-02-10,5.32,-1.45,1.64,-3.39,87.22,2.45,92.14,4.47
SRB00002,Novi Sad,2013-02-11,0.02,-1.83,3.09,-5.57,82.91,2.17,48.28,10.99
SRB00002,Novi Sad,2013-02-12,0.33,1.96,5.19,-2.69,85.64,5.76,99.83,3.49
SRB00002,Novi Sad,2013-02-13,2.16,3.57,6.79,1.17,88.6,4.84,99.08,5.25
SRB00002,Novi Sad,2013-02-14,1.04,3.62,6.61,0.48,92.56,1.31,99.6,2.2
SRB00002,Novi Sad,2013-02-15,0.42,3.42,7.59,-0.69,85.55,1.59,99.82,4.57
SRB00002,Novi Sad,2013-02-16,1.61,3.45,7.43,0.28,89.14,1.58,99.72,4.9
SRB00002,Novi Sad,2013-02-17,0.02,2.66,8.32,-2.04,81.95,1.19,78.59,8.62
SRB00002,Novi Sad,2013-02-18,0.53,2.41,6.81,-1.38,84.04,1.98,93.89,6.51
SRB00002,Novi Sad,2013-02-19,0.29,2.1,6.88,-2.53,74.84,1.23,89.41,8.94
SRB00002,Novi Sad,2013-02-20,2.72,1.81,5.45,-0.94,86.0,1.23,97.71,5.9
SRB00002,Novi Sad,2013-02-21,8.3,0.09,1.65,-1.44,89.23,2.97,99.94,5.38
SRB00002,Novi Sad,2013-02-22,4.72,1.09,4.06,-0.69,91.4,1.25,95.44,3.61
SRB00002,Novi Sad,2013-02-23,2.45,4.63,9.54,0.88,90.3,6.13,99.39,5.65
SRB00002,Novi Sad,2013-02-24,4.2,6.13,8.43,4.84,88.87,7.66,98.36,6.75
SRB00002,Novi Sad,2013-02-25,7.07,6.79,11.42,3.75,92.6,2.7,92.71,6.62
SRB00002,Novi Sad,2013-02-26,10.04,5.21,7.07,3.44,91.79,1.78,99.63,4.26
SRB00002,Novi Sad,2013-02-27,3.12,3.81,6.85,0.73,88.72,1.58,99.71,4.32
SRB00002,Novi Sad,2013-02-28,0.02,4.47,10.27,0.1,77.22,1.09,72.8,6.92
SRB00002,Novi Sad,2013-03-01,0.01,3.58,10.4,-0.95,84.39,1.54,88.34,7.56
SRB00002,Novi Sad,2013-03-02,0.04,2.6,8.51,-0.69,75.4,2.5,57.23,10.75
SRB00002,Novi Sad,2013-03-03,0.0,2.74,9.12,-1.28,70.72,1.06,9.56,15.41
SRB00002,Novi Sad,2013-03-04,0.0,2.33,9.12,-2.89,74.17,2.05,2.63,15.33
SRB00002,Novi Sad,2013-03-05,0.0,4.17,12.59,-2.84,69.48,3.19,36.8,15.91
SRB00002,Novi Sad,2013-03-06,0.0,7.58,15.32,2.37,82.13,3.29,95.87,8.44
SRB00002,Novi Sad,2013-03-07,0.49,8.62,11.86,6.17,88.06,2.93,96.22,6.98
SRB00002,Novi Sad,2013-03-08,0.74,11.52,17.52,6.46,82.25,1.26,75.91,10.99
SRB00002,Novi Sad,2013-03-09,5.4,11.68,16.93,6.57,84.88,1.08,87.34,9.37
SRB00002,Novi Sad,2013-03-10,3.47,11.18,16.62,6.25,86.16,1.93,76.85,11.22
SRB00002,Novi Sad,2013-03-11,7.22,7.86,10.88,5.03,92.48,1.66,85.35,7.38
SRB00002,Novi Sad,2013-03-12,3.24,8.52,13.61,4.17,83.49,1.63,77.81,12.12
SRB00002,Novi Sad,2013-03-13,2.08,8.57,13.72,2.49,84.28,1.77,88.43,9.66
SRB00002,Novi Sad,2013-03-14,22.83,6.13,10.88,-0.42,91.12,4.16,99.79,1.88
SRB00002,Novi Sad,2013-03-15,1.22,-1.49,0.39,-3.36,81.95,5.06,98.95,4.63
SRB00002,Novi Sad,2013-03-16,0.7,-2.68,1.2,-5.94,79.83,2.59,68.13,10.79
SRB00002,Novi Sad,2013-03-17,0.0,-1.22,4.4,-5.99,71.91,1.76,53.21,16.57
SRB00002,Novi Sad,2013-03-18,2.4,3.67,8.37,-2.23,86.15,5.28,89.81,7.62
SRB00002,Novi Sad,2013-03-19,2.24,8.36,12.41,3.92,75.83,3.28,67.69,13.34
SRB00002,Novi Sad,2013-03-20,0.03,8.08,15.99,0.09,71.67,2.16,55.42,16.89
SRB00002,Novi Sad,2013-03-21,15.98,6.3,9.99,2.53,89.89,4.06,93.51,3.14
SRB00002,Novi Sad,2013-03-22,0.55,2.2,6.07,-1.61,76.56,6.02,34.67,15.38
SRB00002,Novi Sad,2013-03-23,0.02,1.85,8.19,-3.73,74.76,2.05,65.51,14.46
SRB00002,Novi Sad,2013-03-24,0.39,0.46,4.5,-2.64,70.93,2.89,97.69,8.65
SRB00002,Novi Sad,2013-03-25,4.31,0.07,2.63,-3.0,85.71,4.91,97.77,2.59
SRB00002,Novi Sad,2013-03-26,7.41,0.04,1.78,-1.77,88.9,1.85,91.38,9.21
SRB00002,Novi Sad,2013-03-27,2.4,-0.75,2.68,-3.81,88.89,0.7,96.46,5.17
SRB00002,Novi Sad,2013-03-28,0.0,2.64,10.17,-3.92,84.31,2.26,58.52,17.4
SRB00002,Novi Sad,2013-03-29,0.99,7.48,16.76,-0.11,86.64,3.94,97.86,9.91
SRB00002,Novi Sad,2013-03-30,3.47,12.46,18.97,7.21,85.03,2.53,99.41,9.63
SRB00002,Novi Sad,2013-03-31,3.39,10.58,19.46,3.25,83.56,4.06,94.62,10.22
SRB00002,Novi Sad,2013-04-01,2.67,3.9,7.51,0.92,81.09,1.58,83.87,13.77
SRB00002,Novi Sad,2013-04-02,9.31,7.31,12.59,1.57,93.29,3.29,99.66,3.32
SRB00002,Novi Sad,2013-04-03,1.12,4.19,5.86,2.42,93.65,2.94,98.08,5.71
SRB00002,Novi Sad,2013-04-04,0.14,5.3,10.71,1.04,81.14,2.43,90.65,13.44
SRB00002,Novi Sad,2013-04-05,1.79,8.75,15.63,1.82,87.84,2.8,97.17,5.74
SRB00002,Novi Sad,2013-04-06,0.74,8.26,13.1,5.35,86.09,1.73,86.39,7.52
SRB00002,Novi Sad,2013-04-07,0.79,6.75,11.3,1.5,80.85,2.88,82.42,9.13
SRB00002,Novi Sad,2013-04-08,0.51,5.96,11.01,1.83,80.39,2.06,95.71,13.74
SRB00002,Novi Sad,2013-04-09,0.54,9.52,15.16,2.79,75.81,1.29,91.12,12.58
SRB00002,Novi Sad,2013-04-10,5.18,9.86,14.32,6.44,86.85,1.81,83.49,15.58
SRB00002,Novi Sad,2013-04-11,0.67,11.53,18.29,4.75,76.6,1.27,39.35,21.78
SRB00002,Novi Sad,2013-04-12,0.8,13.76,20.65,7.53,77.68,1.6,84.87,14.43
SRB00002,Novi Sad,2013-04-13,2.58,12.43,17.4,7.35,81.97,2.28,51.54,18.79
SRB00002,Novi Sad,2013-04-14,0.0,11.68,18.51,4.92,72.97,2.46,39.81,19.76
SRB00002,Novi Sad,2013-04-15,0.01,10.93,17.54,4.38,69.96,2.02,8.29,23.26
SRB00002,Novi Sad,2013-04-16,0.0,13.08,19.27,5.69,60.45,1.21,2.06,24.54
SRB00002,Novi Sad,2013-04-17,0.0,13.36,20.33,6.55,65.78,1.49,18.71,23.72
SRB00002,Novi Sad,2013-04-18,0.0,14.68,21.87,8.2,62.08,1.33,3.09,24.33
SRB00002,Novi Sad,2013-04-19,0.0,14.85,21.51,6.86,59.24,1.56,1.07,24.91
SRB00002,Novi Sad,2013-04-20,0.0,15.98,22.51,9.65,59.52,1.37,7.46,23.86
SRB00002,Novi Sad,2013-04-21,0.0,17.02,23.49,10.77,59.8,0.75,10.29,23.39
SRB00002,Novi Sad,2013-04-22,2.95,15.69,21.78,8.81,74.85,2.46,65.55,19.01
SRB00002,Novi Sad,2013-04-23,0.13,16.13,21.4,11.01,72.79,1.27,31.88,23.79
SRB00002,Novi Sad,2013-04-24,0.0,18.09,23.95,11.79,57.74,0.84,2.79,24.94
SRB00002,Novi Sad,2013-04-25,0.0,19.13,26.32,11.82,61.28,1.07,1.75,25.16
SRB00002,Novi Sad,2013-04-26,0.0,21.05,28.0,14.12,57.9,1.02,9.54,24.74
SRB00002,Novi Sad,2013-04-27,0.0,20.08,27.82,12.02,62.0,1.68,55.38,21.63
SRB00002,Novi Sad,2013-04-28,0.05,19.84,25.89,12.35,62.39,1.74,42.42,23.79
SRB00002,Novi Sad,2013-04-29,0.0,20.58,28.29,12.08,66.2,1.36,36.82,24.19
SRB00002,Novi Sad,2013-04-30,0.06,23.38,30.09,16.33,60.46,0.99,86.92,21.27
SRB00002,Novi Sad,2013-05-01,0.04,23.91,29.97,18.79,63.73,0.68,32.93,24.21
SRB00002,Novi Sad,2013-05-02,2.37,22.97,29.8,17.22,71.15,2.39,89.08,17.34
SRB00002,Novi Sad,2013-05-03,1.28,20.72,26.72,15.35,74.54,1.34,27.69,22.65
SRB00002,Novi Sad,2013-05-04,0.26,20.0,26.25,13.75,74.26,1.33,40.32,24.33
SRB00002,Novi Sad,2013-05-05,0.72,20.27,26.77,13.19,72.72,2.03,89.82,16.06
SRB00002,Novi Sad,2013-05-06,11.04,20.12,25.05,16.74,81.82,2.38,88.0,14.36
SRB00002,Novi Sad,2013-05-07,11.41,18.23,21.94,15.1,86.77,2.58,94.68,15.2
SRB00002,Novi Sad,2013-05-08,3.3,18.11,22.9,12.87,77.92,2.35,69.92,21.3
SRB00002,Novi Sad,2013-05-09,0.04,17.05,22.28,13.02,71.17,2.28,75.39,19.15
SRB00002,Novi Sad,2013-05-10,0.0,18.44,25.34,11.09,68.19,2.48,23.74,25.78
SRB00002,Novi Sad,2013-05-11,8.91,19.37,24.71,14.24,78.48,1.38,79.37,17.93
SRB00002,Novi Sad,2013-05-12,11.67,14.05,16.2,12.41,88.07,3.01,93.54,8.27
SRB00002,Novi Sad,2013-05-13,1.81,12.0,14.82,8.54,82.34,3.7,68.28,15.29
SRB00002,Novi Sad,2013-05-14,0.02,13.06,18.43,6.12,71.96,2.76,42.42,21.82
SRB00002,Novi Sad,2013-05-15,0.0,15.57,21.93,8.17,72.57,0.98,18.1,27.51
SRB00002,Novi Sad,2013-05-16,0.2,18.46,25.96,10.5,70.38,2.13,68.99,22.57
SRB00002,Novi Sad,2013-05-17,2.84,18.97,25.07,13.96,78.44,2.45,89.83,16.21
SRB00002,Novi Sad,2013-05-18,0.0,18.35,24.4,11.14,66.48,1.39,13.25,28.78
SRB00002,Novi Sad,2013-05-19,0.04,21.82,30.52,12.36,61.37,2.49,15.92,26.0
SRB00002,Novi Sad,2013-05-20,0.12,19.08,23.69,13.0,62.16,1.54,42.72,25.89
SRB00002,Novi Sad,2013-05-21,4.27,17.86,24.31,11.55,66.67,1.4,73.19,20.71
SRB00002,Novi Sad,2013-05-22,9.21,16.59,21.19,13.01,80.7,1.98,89.78,12.65
SRB00002,Novi Sad,2013-05-23,24.11,13.21,14.58,11.57,91.07,3.51,99.69,10.65
SRB00002,Novi Sad,2013-05-24,3.52,13.79,18.29,9.31,82.88,1.2,71.47,24.68
SRB00002,Novi Sad,2013-05-25,7.46,14.51,19.2,8.89,75.28,1.38,81.56,21.82
SRB00002,Novi Sad,2013-05-26,6.06,12.07,16.24,8.44,80.22,2.39,88.52,13.93
SRB00002,Novi Sad,2013-05-27,0.66,12.94,18.23,6.06,76.31,2.15,77.88,15.46
SRB00002,Novi Sad,2013-05-28,0.11,14.83,20.88,8.05,72.56,1.59,80.65,17.34
SRB00002,Novi Sad,2013-05-29,2.42,19.29,25.55,11.07,74.1,1.88,88.63,20.32
SRB00002,Novi Sad,2013-05-30,7.04,16.48,21.59,9.86,80.02,1.97,90.42,15.86
SRB00002,Novi Sad,2013-05-31,2.05,14.08,18.9,8.46,74.41,1.85,79.6,20.15
SRB00002,Novi Sad,2013-06-01,3.37,13.91,17.65,10.5,79.31,1.33,96.19,14.79
SRB00002,Novi Sad,2013-06-02,1.22,14.66,19.37,9.79,78.35,1.47,75.55,19.78
SRB00002,Novi Sad,2013-06-03,2.82,14.67,18.97,10.81,80.81,3.1,91.21,9.91
SRB00002,Novi Sad,2013-06-04,0.73,11.9,14.05,9.45,86.18,2.73,99.74,5.85
SRB00002,Novi Sad,2013-06-05,0.87,15.38,19.76,11.31,83.33,1.58,87.8,8.99
SRB00002,Novi Sad,2013-06-06,1.79,16.75,20.93,12.48,82.21,1.7,86.27,18.98
SRB00002,Novi Sad,2013-06-07,9.62,17.33,21.28,11.44,84.62,1.76,91.88,16.02
SRB00002,Novi Sad,2013-06-08,7.33,19.48,24.03,13.77,80.01,1.63,45.47,22.73
SRB00002,Novi Sad,2013-06-09,0.06,21.01,26.99,13.58,73.52,1.24,19.94,28.88
SRB00002,Novi Sad,2013-06-10,0.88,21.45,27.66,15.23,72.26,1.74,86.14,18.97
SRB00002,Novi Sad,2013-06-11,0.28,19.0,23.93,13.59,73.97,1.9,60.18,23.74
SRB00002,Novi Sad,2013-06-12,9.1,17.63,21.72,13.4,83.28,3.32,74.05,16.77
SRB00002,Novi Sad,2013-06-13,3.03,20.14,24.91,14.41,77.97,2.39,14.38,27.38
SRB00002,Novi Sad,2013-06-14,0.03,21.61,27.06,14.91,71.19,1.37,23.93,28.18
SRB00002,Novi Sad,2013-06-15,0.0,22.68,28.08,16.06,65.94,1.48,13.63,28.03
SRB00002,Novi Sad,2013-06-16,0.0,25.0,30.1,17.32,60.44,0.82,10.33,29.02
SRB00002,Novi Sad,2013-06-17,0.0,26.42,31.79,19.36,55.03,0.8,0.7,29.57
SRB00002,Novi Sad,2013-06-18,0.0,27.22,33.7,20.38,51.76,1.03,20.41,29.75
SRB00002,Novi Sad,2013-06-19,0.0,28.3,34.1,21.62,50.49,0.75,19.51,28.35
SRB00002,Novi Sad,2013-06-20,0.0,28.48,34.71,22.33,53.6,1.65,2.95,28.56
SRB00002,Novi Sad,2013-06-21,0.0,28.49,34.82,20.67,54.26,1.09,4.52,29.13
SRB00002,Novi Sad,2013-06-22,1.58,28.69,34.51,22.39,56.4,1.01,27.93,28.13
SRB00002,Novi Sad,2013-06-23,5.81,25.36,30.3,20.75,65.71,1.67,37.16,26.26
SRB00002,Novi Sad,2013-06-24,8.21,23.29,28.99,15.16,72.68,1.9,77.49,11.48
SRB00002,Novi Sad,2013-06-25,2.59,16.35,20.34,13.07,74.96,2.74,82.71,10.19
SRB00002,Novi Sad,2013-06-26,0.01,16.88,22.13,10.98,64.96,2.52,33.26,21.87
SRB00002,Novi Sad,2013-06-27,0.01,16.45,21.87,10.3,66.26,1.95,39.75,22.88
SRB00002,Novi Sad,2013-06-28,0.01,17.99,23.6,11.68,61.24,1.41,45.06,23.37
SRB00002,Novi Sad,2013-06-29,0.9,18.49,23.87,12.92,61.18,1.52,87.41,17.96
SRB00002,Novi Sad,2013-06-30,1.93,19.31,24.46,14.0,60.44,3.79,24.24,24.34
SRB00002,Novi Sad,2013-07-01,0.39,18.34,24.55,11.46,57.71,2.8,7.14,29.33
SRB00002,Novi Sad,2013-07-02,0.0,20.82,27.12,13.38,50.03,1.12,4.89,29.54
SRB00002,Novi Sad,2013-07-03,0.0,22.47,28.75,15.43,47.89,1.17,17.8,29.33
SRB00002,Novi Sad,2013-07-04,0.08,24.31,30.72,17.53,47.15,1.37,16.81,28.18
SRB00002,Novi Sad,2013-07-05,0.72,24.51,31.27,16.6,53.63,2.11,32.17,26.05
SRB00002,Novi Sad,2013-07-06,1.59,24.27,29.83,17.56,63.24,1.06,69.61,22.12
SRB00002,Novi Sad,2013-07-07,8.15,24.38,29.63,17.92,63.13,1.3,69.08,23.13
SRB00002,Novi Sad,2013-07-08,1.59,24.35,30.37,17.74,65.32,1.13,56.27,25.5
SRB00002,Novi Sad,2013-07-09,4.22,23.45,28.22,18.46,69.26,0.9,71.74,21.82
SRB00002,Novi Sad,2013-07-10,1.78,23.29,27.97,17.55,67.91,0.74,56.56,23.94
SRB00002,Novi Sad,2013-07-11,2.97,23.72,29.52,17.09,62.06,1.42,57.16,21.65
SRB00002,Novi Sad,2013-07-12,0.0,20.87,26.5,15.5,52.53,2.16,44.37,24.39
SRB00002,Novi Sad,2013-07-13,0.0,21.46,28.09,14.07,51.01,1.92,34.86,23.84
SRB00002,Novi Sad,2013-07-14,0.0,21.92,28.39,14.81,51.01,2.15,17.1,26.0
SRB00002,Novi Sad,2013-07-15,1.35,21.53,27.8,14.9,56.36,2.34,63.32,19.85
SRB00002,Novi Sad,2013-07-16,0.09,20.3,25.71,13.81,57.28,2.46,30.1,22.72
SRB00002,Novi Sad,2013-07-17,0.0,22.94,29.81,14.45,52.84,1.57,9.76,27.18
SRB00002,Novi Sad,2013-07-18,0.0,24.96,31.21,17.32,49.01,1.34,16.17,27.1
SRB00002,Novi Sad,2013-07-19,0.0,26.21,32.72,19.32,44.5,1.16,26.8,25.76
SRB00002,Novi Sad,2013-07-20,0.04,26.18,32.95,18.91,47.87,1.81,25.56,23.97
SRB00002,Novi Sad,2013-07-21,0.01,23.37,29.12,17.81,46.24,2.26,19.41,25.3
SRB00002,Novi Sad,2013-07-22,0.0,23.43,30.28,15.01,42.15,1.46,0.79,29.05
SRB00002,Novi Sad,2013-07-23,0.0,24.58,32.02,15.5,38.76,1.35,10.93,27.6
SRB00002,Novi Sad,2013-07-24,0.0,26.5,34.08,17.6,39.22,1.49,19.6,26.49
SRB00002,Novi Sad,2013-07-25,0.01,27.2,34.28,20.54,43.74,1.75,49.96,20.99
SRB00002,Novi Sad,2013-07-26,0.0,27.15,33.7,19.59,46.81,1.78,9.96,24.52
SRB00002,Novi Sad,2013-07-27,0.0,28.56,35.19,21.12,41.8,0.93,8.66,25.63
SRB00002,Novi Sad,2013-07-28,0.0,29.39,37.14,21.24,37.93,1.36,7.68,26.87
SRB00002,Novi Sad,2013-07-29,0.0,31.87,39.93,21.71,34.64,1.14,34.33,26.47
SRB00002,Novi Sad,2013-07-30,4.09,25.04,29.07,20.37,55.73,2.84,62.03,19.15
SRB00002,Novi Sad,2013-07-31,0.0,24.53,31.0,17.9,47.23,2.64,16.71,25.07
SRB00002,Novi Sad,2013-08-01,0.0,25.77,33.13,17.52,44.9,1.52,11.69,25.22
SRB00002,Novi Sad,2013-08-02,0.0,27.45,34.12,20.25,42.32,1.14,1.2,26.72
SRB00002,Novi Sad,2013-08-03,0.0,29.45,37.44,20.35,36.27,0.98,7.71,26.93
SRB00002,Novi Sad,2013-08-04,0.0,29.64,37.92,21.21,35.73,1.37,14.0,25.63
SRB00002,Novi Sad,2013-08-05,0.0,28.37,36.14,18.81,36.6,1.45,8.39,26.17
SRB00002,Novi Sad,2013-08-06,0.0,29.97,37.27,22.22,34.55,1.13,4.09,26.07
SRB00002,Novi Sad,2013-08-07,0.0,29.83,37.52,22.46,35.62,1.17,26.04,25.47
SRB00002,Novi Sad,2013-08-08,0.0,30.66,39.35,21.65,33.07,1.94,32.28,23.8
SRB00002,Novi Sad,2013-08-09,0.0,30.6,38.79,22.35,32.74,2.91,38.93,24.53
SRB00002,Novi Sad,2013-08-10,0.02,26.98,32.64,21.37,42.78,2.85,78.57,17.69
SRB00002,Novi Sad,2013-08-11,0.01,24.4,30.74,18.4,48.15,2.18,21.04,22.76
SRB00002,Novi Sad,2013-08-12,0.0,25.79,33.17,17.77,37.75,1.18,8.17,25.07
SRB00002,Novi Sad,2013-08-13,0.13,27.98,35.65,20.86,35.73,1.3,17.75,23.24
SRB00002,Novi Sad,2013-08-14,0.12,24.39,30.61,19.05,45.19,2.75,82.77,15.87
SRB00002,Novi Sad,2013-08-15,0.3,22.71,28.73,17.51,42.57,2.02,65.07,17.59
SRB00002,Novi Sad,2013-08-16,0.0,23.51,30.63,15.8,46.48,1.58,12.19,22.74
SRB00002,Novi Sad,2013-08-17,0.0,25.1,32.37,17.53,50.73,1.35,22.06,22.28
SRB00002,Novi Sad,2013-08-18,0.0,27.05,34.43,20.79,42.04,0.8,9.15,22.84
SRB00002,Novi Sad,2013-08-19,0.07,28.35,36.25,21.48,35.57,1.45,19.37,21.94
SRB00002,Novi Sad,2013-08-20,0.53,26.63,34.43,19.53,42.82,1.58,83.97,15.7
SRB00002,Novi Sad,2013-08-21,0.32,23.13,29.0,17.88,58.38,2.12,90.87,12.79
SRB00002,Novi Sad,2013-08-22,0.69,23.86,29.9,17.63,56.36,1.46,59.63,17.28
SRB00002,Novi Sad,2013-08-23,0.03,24.62,31.27,17.2,50.14,1.43,60.69,18.41
SRB00002,Novi Sad,2013-08-24,3.7,23.05,29.09,17.59,53.64,1.71,77.07,13.03
SRB00002,Novi Sad,2013-08-25,4.95,23.03,30.19,15.43,60.86,0.97,64.61,15.03
SRB00002,Novi Sad,2013-08-26,1.49,23.58,31.38,17.01,62.54,1.55,74.07,10.04
SRB00002,Novi Sad,2013-08-27,0.35,20.74,24.94,17.35,66.79,1.28,85.39,13.54
SRB00002,Novi Sad,2013-08-28,8.72,21.32,26.82,17.77,73.86,1.48,96.93,10.41
SRB00002,Novi Sad,2013-08-29,1.16,19.86,24.86,15.79,70.47,2.83,75.62,12.99
SRB00002,Novi Sad,2013-08-30,0.61,19.58,25.52,13.52,61.77,1.5,35.82,17.11
SRB00002,Novi Sad,2013-08-31,0.0,20.92,27.49,13.25,49.52,1.24,23.07,20.04
SRB00002,Novi Sad,2013-09-01,0.05,21.71,29.01,13.72,45.0,1.47,47.71,17.39
SRB00002,Novi Sad,2013-09-02,0.03,19.08,25.13,13.38,45.36,2.36,83.73,14.14
SRB00002,Novi Sad,2013-09-03,0.02,18.92,25.17,12.48,54.87,3.5,71.24,9.98
SRB00002,Novi Sad,2013-09-04,0.01,19.06,26.66,11.05,52.06,1.59,8.3,21.3
SRB00002,Novi Sad,2013-09-05,0.0,19.65,26.96,14.05,39.97,0.99,23.22,19.61
SRB00002,Novi Sad,2013-09-06,0.0,19.36,27.33,12.87,43.67,1.51,2.61,21.66
SRB00002,Novi Sad,2013-09-07,0.0,18.88,27.14,11.57,36.85,1.5,1.72,22.26
SRB00002,Novi Sad,2013-09-08,0.0,19.86,28.09,12.47,31.09,0.97,26.5,22.11
SRB00002,Novi Sad,2013-09-09,0.62,19.94,26.25,15.12,43.25,1.53,91.68,5.18
SRB00002,Novi Sad,2013-09-10,0.48,20.53,28.59,12.69,62.59,1.23,72.74,16.74
SRB00002,Novi Sad,2013-09-11,0.98,20.91,26.62,16.36,62.64,1.81,99.18,7.43
SRB00002,Novi Sad,2013-09-12,7.4,16.33,19.2,14.07,83.47,1.51,97.69,7.93
SRB00002,Novi Sad,2013-09-13,0.81,15.7,21.65,11.13,64.93,2.47,63.0,16.58
SRB00002,Novi Sad,2013-09-14,0.39,16.05,22.83,10.09,56.87,2.64,82.11,13.72
SRB00002,Novi Sad,2013-09-15,0.01,18.12,24.09,10.78,57.25,1.59,73.14,15.46
SRB00002,Novi Sad,2013-09-16,0.01,20.79,28.22,15.74,50.15,1.23,63.42,16.16
SRB00002,Novi Sad,2013-09-17,8.8,14.84,20.94,6.89,74.33,2.92,81.67,3.44
SRB00002,Novi Sad,2013-09-18,0.0,14.18,21.26,6.07,52.71,1.91,62.96,14.56
SRB00002,Novi Sad,2013-09-19,6.19,13.69,18.27,9.79,63.71,2.22,73.91,9.96
SRB00002,Novi Sad,2013-09-20,0.0,14.54,20.94,7.58,52.97,1.82,35.17,17.67
SRB00002,Novi Sad,2013-09-21,0.34,15.38,21.25,8.9,57.17,2.85,68.38,12.02
SRB00002,Novi Sad,2013-09-22,0.02,15.13,21.85,9.13,59.9,1.86,38.03,14.09
SRB00002,Novi Sad,2013-09-23,0.0,15.04,21.36,7.69,60.62,3.11,73.82,9.67
SRB00002,Novi Sad,2013-09-24,0.0,17.2,24.31,11.58,56.36,3.09,15.94,17.17
SRB00002,Novi Sad,2013-09-25,0.0,18.31,26.35,10.46,53.76,1.11,37.2,13.38
SRB00002,Novi Sad,2013-09-26,0.89,19.58,27.6,11.99,59.33,2.28,61.62,15.44
SRB00002,Novi Sad,2013-09-27,2.61,15.55,19.43,12.39,72.67,1.64,94.72,7.25
SRB00002,Novi Sad,2013-09-28,2.0,15.06,18.8,11.18,72.74,0.73,97.76,6.63
SRB00002,Novi Sad,2013-09-29,13.36,13.65,15.91,12.41,87.41,2.11,99.72,2.27
SRB00002,Novi Sad,2013-09-30,19.79,11.65,14.37,9.36,89.55,3.41,99.55,3.12
SRB00002,Novi Sad,2013-10-01,3.93,11.12,14.09,9.19,85.6,1.34,97.96,4.26
SRB00002,Novi Sad,2013-10-02,1.25,9.35,13.79,3.89,72.2,2.85,88.55,8.01
SRB00002,Novi Sad,2013-10-03,0.01,5.75,12.64,-0.13,56.97,2.1,41.97,13.33
SRB00002,Novi Sad,2013-10-04,0.0,6.02,13.5,-1.17,54.99,1.33,0.93,16.95
SRB00002,Novi Sad,2013-10-05,0.0,8.21,18.33,-0.41,50.21,2.32,54.56,15.21
SRB00002,Novi Sad,2013-10-06,0.0,10.02,18.71,2.99,57.15,1.75,92.63,12.27
SRB00002,Novi Sad,2013-10-07,0.0,11.63,19.11,5.01,61.07,1.94,65.05,12.66
SRB00002,Novi Sad,2013-10-08,0.39,13.98,22.74,6.41,59.79,2.79,72.04,12.95
SRB00002,Novi Sad,2013-10-09,4.87,14.56,19.9,11.17,80.42,1.89,99.37,4.64
SRB00002,Novi Sad,2013-10-10,0.52,15.89,22.66,11.07,75.19,1.15,70.65,8.73
SRB00002,Novi Sad,2013-10-11,0.32,17.87,26.68,10.87,69.12,2.53,68.06,9.56
SRB00002,Novi Sad,2013-10-12,0.91,18.68,27.82,11.41,73.43,1.5,56.12,13.0
SRB00002,Novi Sad,2013-10-13,0.11,18.96,25.28,14.62,73.27,0.94,69.73,10.07
SRB00002,Novi Sad,2013-10-14,0.33,18.17,23.55,14.62,74.65,0.91,84.2,9.04
SRB00002,Novi Sad,2013-10-15,1.72,17.95,23.48,13.49,69.76,1.47,73.03,11.41
SRB00002,Novi Sad,2013-10-16,6.5,12.34,14.66,9.3,82.13,3.32,97.23,3.65
SRB00002,Novi Sad,2013-10-17,4.6,11.78,17.4,8.05,76.9,3.71,57.49,7.31
SRB00002,Novi Sad,2013-10-18,0.02,11.72,19.11,6.65,64.84,2.75,23.76,11.87
SRB00002,Novi Sad,2013-10-19,0.0,11.42,19.63,4.6,65.64,1.3,17.22,13.04
