station_id,name,image_date,satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,NDVI,NDWI,MNDWI,NDTI,FAI,EVI
SRB00005,Banatska Palanka,2013-06-173,L8,0.04214875571757732,0.06251281701346505,0.04943936849722734,0.07859363196875131,0.03906812501942523,0.022404339762704457,-9999,-9999,-9999,0.04835020178552256,0.0679350662747331,0.4466672074368798,-0.12404189929874974,0.033302760862644255,0.053813137154111415
SRB00001,Bezdan,2013-07-187,L8,0.04459484654731459,0.06813702685421992,0.05366829923273656,0.4395221355498722,0.18223839514066498,0.09161400895140664,-9999,-9999,-9999,0.7818813850727613,-0.7310486782271747,-0.45583357157432625,-0.11883070029551317,0.33442579795396427,0.6766933495062898
SRB00002,Novi Sad,2013-07-189,L8,0.05938526587838736,0.08804296719341356,0.0883879082796921,0.2524973554714477,0.19188738374727068,0.13646793574053206,-9999,-9999,-9999,0.3623051879082959,-0.35861161800878405,-0.21352270289420697,-0.01624916131896206,0.12270965700472317,0.29108705731841533
SRB00003,Zemun,2013-07-189,L8,0.0422095622711147,0.07990286363564544,0.06687585268539747,0.06311903385918438,0.027464056262274435,0.017991509384400643,-9999,-9999,-9999,-0.11760978176654947,0.19986829074493206,0.5448316150171861,-0.09520796624658186,0.012007899743035505,-0.011191838644243226
SRB00041,Smederevo,2013-07-189,L8,0.01411675880474155,0.03650816332733661,0.023510484204789288,0.029764214563926233,0.009894517060525262,0.006615464038349278,-9999,-9999,-9999,0.10256923677422523,0.1223500974293635,0.6101552928923585,-0.22315958434250266,0.011700117216842712,0.014621516882324237
SRB00005,Banatska Palanka,2013-07-189,L8,0.0035094543696979584,0.062499227365895846,0.042925334965180785,0.05507129263494484,0.026882862623338163,0.017240637915761515,-9999,-9999,-9999,0.034474036128991505,0.1642588891230097,0.4855448035103371,-0.20274847588425216,0.018562946606500864,0.02090019937800314
SRB00005,Banatska Palanka,2013-07-198,L8,0.036519657356448805,0.053601438460720935,0.03677531652091559,0.06062054146283682,0.033531423192959695,0.020696928942872332,-9999,-9999,-9999,-0.22277613541008562,0.38119794340259383,0.6541233115513169,-0.21869250377457203,0.025142782273103945,0.03410194611904449
SRB00006,Tekija,2013-07-198,L8,0.03469442283096447,0.04818536657772565,0.027330645445825037,0.033572705491912526,0.01433839210503118,0.007366394009724666,-9999,-9999,-9999,-0.23017364476557103,0.45472977366244366,0.740500179577989,-0.2782134125133576,0.011438961382405159,0.0039419604396606425
SRB00001,Bezdan,2013-07-203,L8,0.030782922587076718,0.05974816059132809,0.04896687904557843,0.18679090802524811,0.09131262528773422,0.050637056511390645,-9999,-9999,-9999,0.27244997069065247,-0.1983783008576757,0.08979112432199131,-0.13873968390204047,0.12088573048280499,0.24687712159016584
SRB00040,Bogojevo,2013-07-203,L8,0.02625198454664343,0.055348836075248084,0.04371168273943924,0.11913181647132441,0.05820396014768799,0.03204633814038735,-9999,-9999,-9999,0.0961394391321186,-0.0067426293828257424,0.29727814748956666,-0.13115033995501696,0.06962322276858474,0.13880950230055913
