ActivityStartDate,CharacteristicName,MonitoringLocationIdentifier,_name,_lat,_lon,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M771.2P,Mississippi River 771.2P,44.447,-92.227,11.5,mg/L,
2021-11-09,Turbidity,UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,4,NTU,
2021-11-09,Turbidity,UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,5,NTU,
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,10.3,mg/L,
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M752.9Y,Mississippi River 752.9Y,44.327,-91.929,11.2,mg/L,
2021-11-09,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.07,mg/L,
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,10.5,mg/L,
2021-11-09,Turbidity,UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,12,NTU,
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,11,mg/L,
2021-11-09,Dissolved oxygen (DO),UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,10.7,mg/L,
2021-11-17,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,,,
2021-11-17,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.053,mg/L,
2021-12-14,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.05,mg/l as P,
2021-12-14,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,2.8,NTRU,
2021-12-14,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.04,mg/l as P,
2021-12-14,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.052,mg/L,
2021-12-14,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.191,mg/l,
2022-01-04,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,10.49,mg/L,
2022-01-04,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2022-01-04,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.090,mg/l,
2022-01-04,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.024,mg/L,
2022-01-04,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,2.5,NTRU,
2022-01-04,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-04,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-04,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,10.9,mg/L,
2022-01-04,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.022,mg/L,
2022-01-04,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.025,mg/L,
2022-01-04,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,11.43,mg/L,
2022-01-04,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.04,mg/l as P,
2022-01-04,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.031,mg/L,
2022-01-05,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.053,mg/L,
2022-01-12,Turbidity,UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,2,NTU,
2022-01-12,Turbidity,UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,3,NTU,
2022-01-12,Dissolved oxygen (DO),MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,4.37,mg/L,
2022-01-12,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.046,mg/L,
2022-01-12,Dissolved oxygen (DO),UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,13.1,mg/L,
2022-01-12,Turbidity,UMRR_LTRM-M786.2C,Mississippi River 786.2C,44.562,-92.449,2,NTU,
2022-01-12,Dissolved oxygen (DO),UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,13.8,mg/L,
2022-01-12,Dissolved oxygen (DO),UMRR_LTRM-M787.6H,Mississippi River 787.6H,44.577,-92.479,13.5,mg/L,
2022-01-12,Turbidity,UMRR_LTRM-M781.2O,Mississippi River 781.2O,44.558,-92.353,3,NTU,
2022-01-12,Dissolved oxygen (DO),UMRR_LTRM-M775.6Q,Mississippi River 775.6Q,44.484,-92.291,14.2,mg/L,
2022-01-13,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.024,mg/L,
2022-01-13,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.020,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,13.1,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,13.8,mg/L,
2022-01-13,Turbidity,UMRR_LTRM-M764.3A,Mississippi River 764.3A,44.412,-92.1,4,NTU,
2022-01-13,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,13.73,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,14.1,mg/L,
2022-01-13,Turbidity,UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,4,NTU,
2022-01-13,Chlorophyll a,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,9.4,ug/L,
2022-01-13,Turbidity,UMRR_LTRM-M752.9Z,Mississippi River 752.9Z,44.329,-91.921,5,NTU,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M752.9Y,Mississippi River 752.9Y,44.327,-91.929,13.9,mg/L,
2022-01-13,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.020,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M766.0I,Mississippi River 766.0I,44.423,-92.134,17.2,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,10.1,mg/L,
2022-01-13,Turbidity,UMRR_LTRM-M752.9Y,Mississippi River 752.9Y,44.327,-91.929,4,NTU,
2022-01-13,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,13.85,mg/L,
2022-01-13,Dissolved oxygen (DO),UMRR_LTRM-M771.2P,Mississippi River 771.2P,44.447,-92.227,15.2,mg/L,
2022-01-13,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.020,mg/L,
2022-01-13,Turbidity,UMRR_LTRM-M757.2Z,Mississippi River 757.2Z,44.38,-91.965,7,NTU,
2022-01-13,Turbidity,UMRR_LTRM-M752.9M,Mississippi River 752.9M,44.328,-91.925,3,NTU,
2022-01-13,Chlorophyll a,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,6.9,ug/L,
2022-01-14,Dissolved oxygen (DO),MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,11.32,mg/L,
2022-01-14,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.020,mg/L,
2022-01-14,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.024,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-18,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,11.5,mg/L,
2022-01-18,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,11.23,mg/L,
2022-01-18,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,11.28,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.020,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.022,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.020,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.025,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.025,mg/L,
2022-01-18,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.030,mg/L,
2022-01-19,Dissolved oxygen (DO),WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,12.39,mg/L,
2022-01-19,Dissolved oxygen (DO),WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,12.47,mg/L,
2022-01-19,Turbidity,WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,2.09,NTU,
2022-01-19,Turbidity,WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,3.43,NTU,
2022-02-01,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.020,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.022,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.020,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.020,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.023,mg/L,
2022-02-01,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,11.04,mg/L,
2022-02-01,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,12.1,mg/L,
2022-02-01,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,11.27,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.023,mg/L,
2022-02-01,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-02-01,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.044,mg/L,
2022-02-11,Chlorophyll a,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,5.8,ug/L,
2022-02-11,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.031,mg/L,
2022-02-11,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.020,mg/L,
2022-02-11,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.020,mg/L,
2022-02-11,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.020,mg/L,
2022-02-11,Chlorophyll a,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,7.5,ug/L,
2022-02-11,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,13.76,mg/L,
2022-02-11,Chlorophyll a,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,6.9,ug/L,
2022-02-11,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,13.65,mg/L,
2022-02-11,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.020,mg/L,
2022-02-11,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.027,mg/L,
2022-02-11,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,13.14,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.022,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.041,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.020,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,0.020,mg/L,
2022-02-15,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,11.35,mg/L,
2022-02-15,Dissolved oxygen (DO),MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,12.78,mg/L,
2022-02-15,Dissolved oxygen (DO),MNPCA-SS00042,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.239444,12.3,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-02-15,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.020,mg/L,
2022-02-28,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2022-02-28,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,2.0,NTRU,
2022-02-28,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.471,mg/L,
2022-02-28,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.044,mg/L,
2022-02-28,Dissolved oxygen (DO),MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,11.03,mg/L,
2022-02-28,Dissolved oxygen (DO),MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,11.73,mg/L,
2022-02-28,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,,,
2022-02-28,Phosphorus,MNPCA-SS00038,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 851.6 IN MINNEAPOLIS, MN T29N/R23W/S30",44.965556,-93.223333,0.096,mg/L,
2022-02-28,Phosphorus,MNPCA-SS00041,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 853.2 IN MINNEAPOLIS, MN T29N/R24W/S24",44.978056,-93.245,0.231,mg/L,
