Date,station_id,name,Satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,station_name
2021-02-19,5331580,Hastings,Landsat-8,0.4063199999999999,0.3708725,0.3666375,0.429255,0.1061024999999999,0.1003,,,,hastings
2021-02-19,5331000,St_Paul,Landsat-8,0.5213525000000001,0.4528775,0.491845,0.555205,0.1020599999999999,0.0970274999999999,,,,stpaul
2021-02-19,5344500,Prescott,Landsat-8,0.4210875,0.448395,0.4414925,0.4463324999999999,0.0887224999999999,0.0879249999999999,,,,prescott
2021-02-19,5378500,Winona,Landsat-8,0.39972,0.3802775,0.396145,0.41688,0.0805825,0.082865,,,,winona
2021-02-20,5288500,Brooklyn_Park,Sentinel-2,0.3328,0.3038,0.3212,0.3672,0.1053,0.0919,0.3312,0.3354,0.3537,brooklynpark
2021-02-20,5288500,Brooklyn_Park,Sentinel-2,0.3328,0.3028,0.3204,0.3664,0.105,0.0915,0.3318,0.336,0.3544,brooklynpark
2021-02-20,5378500,Winona,Sentinel-2,0.3037,0.2876,0.2787,0.3289,0.0912,0.0803,0.3019,0.3266,0.2946,winona
2021-02-20,5378500,Winona,Sentinel-2,0.2857,0.2768,0.2709,0.3261,0.0911,0.0796,0.2965,0.3239,0.2934,winona
2021-02-25,5288500,Brooklyn_Park,Sentinel-2,0.3,0.2962,0.3056,0.3388,0.1027,0.084,0.3182,0.3235,0.3145,brooklynpark
2021-02-25,5331580,Hastings,Sentinel-2,0.2328,0.2074,0.1655,0.2453,0.0914,0.0816,0.2268,0.2301,0.227,hastings
2021-02-25,5344500,Prescott,Sentinel-2,0.1369,0.1493,0.1853,0.2246,0.0949,0.0857,0.2979,0.308,0.3133,prescott
2021-02-25,5331000,St_Paul,Sentinel-2,0.1538,0.1616,0.1588,0.1796,0.0919,0.0826,0.2409,0.1972,0.2057,stpaul
2021-02-25,5288500,Brooklyn_Park,Sentinel-2,0.3002,0.2966,0.3064,0.3396,0.1028,0.0841,0.3187,0.3238,0.3147,brooklynpark
2021-02-25,5378500,Winona,Sentinel-2,0.1185,0.133,0.1249,0.1392,0.1032,0.0885,0.1497,0.1573,0.1514,winona
2021-02-25,5378500,Winona,Sentinel-2,0.1494,0.1542,0.1413,0.1492,0.1031,0.0885,0.1618,0.1684,0.1614,winona
2021-03-02,5288500,Brooklyn_Park,Sentinel-2,0.3384,0.3276,0.35,0.3892,0.1209,0.1024,0.3461,0.352,0.356,brooklynpark
2021-03-02,5331580,Hastings,Sentinel-2,0.1738,0.1883,0.1307,0.1996,0.1081,0.0973,0.2241,0.2201,0.2316,hastings
2021-03-02,5344500,Prescott,Sentinel-2,0.0716,0.0953,0.1215,0.1891,0.1645,0.1422,0.2548,0.278,0.245,prescott
2021-03-02,5331000,St_Paul,Sentinel-2,0.1656,0.1558,0.164,0.1898,0.1003,0.0929,0.2452,0.2469,0.2141,stpaul
2021-03-02,5288500,Brooklyn_Park,Sentinel-2,0.3456,0.3264,0.3528,0.3932,0.1215,0.1025,0.3473,0.3545,0.3593,brooklynpark
2021-03-02,5378500,Winona,Sentinel-2,0.0408,0.0477,0.0779,0.1126,0.1416,0.1288,0.0948,0.1062,0.1161,winona
2021-03-02,5378500,Winona,Sentinel-2,0.0283,0.0394,0.072,0.1097,0.142,0.129,0.0886,0.1009,0.1119,winona
2021-03-07,5331000,St_Paul,Landsat-8,0.0728825,0.1102274999999999,0.12868,0.1806825,0.1507899999999999,0.1226849999999999,,,,stpaul
2021-03-07,5378500,Winona,Landsat-8,0.0410649999999999,0.0872649999999999,0.0990075,0.1491124999999999,0.14364,0.1185324999999999,,,,winona
2021-03-12,5288500,Brooklyn_Park,Sentinel-2,0.0528,0.062,0.0822,0.1736,0.2327,0.178,0.1171,0.135,0.1574,brooklynpark
2021-03-12,5331580,Hastings,Sentinel-2,0.0542,0.058,0.0661,0.1322,0.1835,0.1441,0.0947,0.1217,0.141,hastings
2021-03-12,5344500,Prescott,Sentinel-2,0.0908,0.104,0.1456,0.1964,0.2431,0.2058,0.1427,0.1606,0.173,prescott
2021-03-12,5331000,St_Paul,Sentinel-2,0.0932,0.0908,0.1132,0.1448,0.1779,0.1492,0.133,0.1546,0.1553,stpaul
2021-03-12,5288500,Brooklyn_Park,Sentinel-2,0.0544,0.0628,0.0825,0.1732,0.2323,0.1778,0.1173,0.135,0.1572,brooklynpark
2021-03-12,5378500,Winona,Sentinel-2,0.0501,0.0614,0.0738,0.1294,0.178,0.154,0.0997,0.1054,0.1209,winona
2021-03-12,5378500,Winona,Sentinel-2,0.0465,0.0594,0.073,0.129,0.1788,0.155,0.0996,0.1057,0.1213,winona
2021-03-17,5288500,Brooklyn_Park,Sentinel-2,0.2128,0.2178,0.2184,0.278,0.0978,0.0722,0.2456,0.2581,0.2515,brooklynpark
2021-03-20,5288500,Brooklyn_Park,Sentinel-2,0.0396,0.0628,0.0821,0.1696,0.2392,0.1741,0.1152,0.1387,0.1591,brooklynpark
2021-03-20,5331580,Hastings,Sentinel-2,0.0485,0.0608,0.0792,0.1342,0.194,0.1395,0.1017,0.1184,0.123,hastings
2021-03-20,5344500,Prescott,Sentinel-2,0.0908,0.1154,0.1426,0.1938,0.2344,0.1956,0.1407,0.162,0.1775,prescott
2021-03-20,5331000,St_Paul,Sentinel-2,0.0744,0.0952,0.1056,0.1377,0.1773,0.141,0.1155,0.1446,0.1528,stpaul
2021-03-20,5288500,Brooklyn_Park,Sentinel-2,0.049,0.0684,0.0852,0.1687,0.2375,0.1732,0.1166,0.1385,0.1585,brooklynpark
2021-03-25,5288500,Brooklyn_Park,Sentinel-2,0.045,0.051,0.0771,0.1672,0.2025,0.1483,0.1058,0.1329,0.1523,brooklynpark
2021-03-25,5331580,Hastings,Sentinel-2,0.0155,0.0139,0.0194,0.0332,0.053,0.04,0.0297,0.0418,0.048,hastings
2021-03-25,5344500,Prescott,Sentinel-2,0.1012,0.1256,0.154,0.223,0.2491,0.2083,0.1627,0.1864,0.1952,prescott
2021-03-25,5331000,St_Paul,Sentinel-2,0.0668,0.0838,0.0818,0.1232,0.1602,0.1291,0.1328,0.1467,0.142,stpaul
2021-03-25,5288500,Brooklyn_Park,Sentinel-2,0.0442,0.0497,0.0764,0.1678,0.2045,0.149,0.1048,0.1331,0.153,brooklynpark
2021-03-30,5331580,Hastings,Landsat-8,0.0700775,0.12857,0.14144,0.2181374999999999,0.1837349999999999,0.1506799999999999,,,,hastings
2021-03-30,5288500,Brooklyn_Park,Landsat-8,0.0349875,0.0509924999999999,0.0589124999999999,0.1056075,0.0936449999999999,0.07445,,,,brooklynpark
2021-03-30,5344500,Prescott,Landsat-8,0.107065,0.1589575,0.1811499999999999,0.2484425,0.22163,0.18841,,,,prescott
2021-04-01,5378500,Winona,Landsat-8,0.0589124999999999,0.0735974999999999,0.0850925,0.14573,0.1839,0.16355,,,,winona
2021-04-01,5378500,Winona,Landsat-8,0.048545,0.0696375,0.0818475,0.1447399999999999,0.18368,0.1635225,,,,winona
2021-04-04,5344500,Prescott,Sentinel-2,0.1016,0.1198,0.144,0.2236,0.2574,0.224,0.1602,0.1898,0.2083,prescott
2021-04-06,5378500,Winona,Sentinel-2,0.0616,0.0764,0.0908,0.1474,0.1849,0.1522,0.1062,0.1195,0.1279,winona
2021-04-06,5378500,Winona,Sentinel-2,0.059,0.0752,0.0904,0.1472,0.1849,0.1522,0.1061,0.1195,0.128,winona
2021-04-16,5331000,St_Paul,Sentinel-2,0.0995,0.1206,0.1308,0.1782,0.1929,0.1529,0.158,0.1803,0.2009,stpaul
2021-04-29,5288500,Brooklyn_Park,Sentinel-2,0.0322,0.0552,0.054,0.1816,0.2064,0.1385,0.1117,0.1595,0.1817,brooklynpark
2021-04-29,5331580,Hastings,Sentinel-2,0.0674,0.076,0.0759,0.1918,0.1805,0.1241,0.1154,0.166,0.2128,hastings
2021-04-29,5344500,Prescott,Sentinel-2,0.1072,0.1252,0.1344,0.2566,0.2401,0.1831,0.1508,0.218,0.2475,prescott
2021-04-29,5331000,St_Paul,Sentinel-2,0.0871,0.1072,0.1224,0.172,0.1888,0.1462,0.1518,0.1826,0.1964,stpaul
2021-04-29,5288500,Brooklyn_Park,Sentinel-2,0.036,0.0572,0.0554,0.1811,0.2059,0.1387,0.1121,0.1595,0.181,brooklynpark
2021-05-01,5331580,Hastings,Landsat-8,0.0353999999999999,0.0622125,0.0602325,0.22482,0.15574,0.1039574999999999,,,,hastings
2021-05-01,5331000,St_Paul,Landsat-8,0.0577849999999999,0.0668325,0.0724974999999999,0.1579674999999999,0.13088,0.095405,,,,stpaul
2021-05-01,5288500,Brooklyn_Park,Landsat-8,0.046235,0.07379,0.0740925,0.2321349999999999,0.204855,0.1301925,,,,brooklynpark
2021-05-01,5344500,Prescott,Landsat-8,0.0637249999999999,0.10679,0.1233175,0.2017475,0.185385,0.14936,,,,prescott
2021-05-01,5288500,Brooklyn_Park,Sentinel-2,0.0506,0.0752,0.0652,0.242,0.2105,0.1325,0.1238,0.2096,0.2403,brooklynpark
2021-05-01,5344500,Prescott,Sentinel-2,0.139,0.1548,0.1722,0.2342,0.262,0.2224,0.1808,0.2325,0.2559,prescott
2021-05-01,5331000,St_Paul,Sentinel-2,0.0695,0.0879,0.094,0.26,0.203,0.1652,0.1437,0.2133,0.2533,stpaul
2021-05-01,5288500,Brooklyn_Park,Sentinel-2,0.0502,0.0749,0.0647,0.2424,0.2105,0.1325,0.1238,0.2095,0.2404,brooklynpark
2021-05-01,5378500,Winona,Sentinel-2,0.0714,0.0786,0.0772,0.1934,0.1387,0.0926,0.1107,0.1418,0.1511,winona
2021-05-01,5378500,Winona,Sentinel-2,0.0718,0.0798,0.0785,0.1938,0.139,0.0932,0.1119,0.1432,0.1528,winona
2021-05-06,5288500,Brooklyn_Park,Sentinel-2,0.059,0.092,0.0643,0.3228,0.2046,0.1175,0.1441,0.2749,0.3092,brooklynpark
2021-05-06,5344500,Prescott,Sentinel-2,0.135,0.1554,0.1678,0.2736,0.2813,0.211,0.2028,0.274,0.2856,prescott
2021-05-06,5331000,St_Paul,Sentinel-2,0.115,0.1184,0.1282,0.314,0.1948,0.1513,0.1596,0.2247,0.2478,stpaul
2021-05-06,5288500,Brooklyn_Park,Sentinel-2,0.0566,0.0907,0.0634,0.3248,0.2051,0.1175,0.144,0.2767,0.3115,brooklynpark
2021-05-06,5378500,Winona,Sentinel-2,0.0536,0.0624,0.0698,0.2322,0.1815,0.1329,0.1133,0.1987,0.2153,winona
2021-05-06,5378500,Winona,Sentinel-2,0.0486,0.0594,0.0681,0.2331,0.1818,0.133,0.1121,0.1987,0.2155,winona
2021-05-11,5288500,Brooklyn_Park,Sentinel-2,0.0434,0.0722,0.0462,0.291,0.1918,0.1121,0.1373,0.28,0.3159,brooklynpark
2021-05-11,5331580,Hastings,Sentinel-2,0.0616,0.0766,0.065,0.2024,0.1813,0.1215,0.1318,0.216,0.2248,hastings
2021-05-11,5331000,St_Paul,Sentinel-2,0.1136,0.1422,0.1494,0.2392,0.2151,0.1653,0.1931,0.243,0.2702,stpaul
2021-05-11,5288500,Brooklyn_Park,Sentinel-2,0.0417,0.0712,0.0451,0.2928,0.1917,0.1119,0.1374,0.281,0.3173,brooklynpark
2021-05-11,5378500,Winona,Sentinel-2,0.039,0.0518,0.0579,0.2183,0.181,0.1392,0.1023,0.1975,0.2057,winona
2021-05-11,5378500,Winona,Sentinel-2,0.0361,0.05,0.0571,0.218,0.1812,0.1397,0.1018,0.1975,0.2054,winona
2021-05-17,5331580,Hastings,Landsat-8,0.029845,0.0608925,0.0473899999999999,0.27586,0.15816,0.0904275,,,,hastings
2021-05-17,5331000,St_Paul,Landsat-8,0.0580049999999999,0.0821775,0.082425,0.240385,0.17642,0.1196324999999999,,,,stpaul
2021-05-17,5288500,Brooklyn_Park,Landsat-8,0.0447225,0.0654575,0.05168,0.287905,0.161075,0.0895199999999999,,,,brooklynpark
2021-05-17,5344500,Prescott,Landsat-8,0.0752475,0.13,0.15354,0.25551,0.2443725,0.207165,,,,prescott
2021-05-24,5288500,Brooklyn_Park,Sentinel-2,0.0922,0.0976,0.0686,0.3552,0.1803,0.095,0.12,0.3087,0.3925,brooklynpark
2021-05-24,5288500,Brooklyn_Park,Sentinel-2,0.0948,0.0994,0.0692,0.3584,0.1807,0.0949,0.1214,0.3116,0.396,brooklynpark
2021-05-26,5331580,Hastings,Landsat-8,0.039195,0.0619649999999999,0.0441175,0.3423825,0.1652,0.0893824999999999,,,,hastings
2021-05-26,5331000,St_Paul,Landsat-8,0.0224749999999999,0.0411475,0.0383425,0.1403674999999999,0.0712875,0.0429074999999999,,,,stpaul
2021-05-26,5344500,Prescott,Landsat-8,0.0857525,0.1361325,0.1492775,0.2783625,0.25584,0.2121974999999999,,,,prescott
2021-05-26,5378500,Winona,Landsat-8,0.0404049999999999,0.0659799999999999,0.0739,0.2202,0.1787575,0.1361325,,,,winona
2021-05-26,5288500,Brooklyn_Park,Sentinel-2,0.0192,0.0412,0.0214,0.3276,0.1572,0.0763,0.0799,0.3043,0.3575,brooklynpark
2021-05-26,5331580,Hastings,Sentinel-2,0.0241,0.0516,0.0306,0.322,0.1761,0.1038,0.093,0.2823,0.3402,hastings
2021-05-26,5344500,Prescott,Sentinel-2,0.0764,0.1002,0.1005,0.2862,0.2426,0.1875,0.144,0.2618,0.2746,prescott
2021-05-26,5331000,St_Paul,Sentinel-2,0.1164,0.1384,0.138,0.2238,0.2093,0.152,0.1746,0.2263,0.2713,stpaul
2021-05-26,5288500,Brooklyn_Park,Sentinel-2,0.0186,0.0408,0.0208,0.3292,0.1577,0.0764,0.0798,0.306,0.3593,brooklynpark
2021-05-26,5378500,Winona,Sentinel-2,0.0447,0.053,0.057,0.2349,0.1728,0.1273,0.0873,0.1845,0.225,winona
2021-05-26,5378500,Winona,Sentinel-2,0.042,0.0515,0.0564,0.235,0.1722,0.1267,0.0865,0.1829,0.2241,winona
2021-05-29,5288500,Brooklyn_Park,Sentinel-2,0.0164,0.0373,0.0212,0.3219,0.1367,0.0671,0.077,0.2677,0.325,brooklynpark
2021-05-29,5331580,Hastings,Sentinel-2,0.0138,0.0357,0.0266,0.312,0.1517,0.0816,0.0859,0.2844,0.3483,hastings
2021-05-29,5344500,Prescott,Sentinel-2,0.0497,0.0744,0.0732,0.3272,0.2008,0.1471,0.1222,0.2203,0.2444,prescott
2021-05-29,5331000,St_Paul,Sentinel-2,0.1156,0.1356,0.1664,0.2285,0.187,0.1355,0.152,0.1961,0.2141,stpaul
2021-05-29,5288500,Brooklyn_Park,Sentinel-2,0.016,0.0369,0.0204,0.3236,0.1366,0.0669,0.0765,0.2684,0.3259,brooklynpark
2021-05-31,5288500,Brooklyn_Park,Sentinel-2,0.0288,0.0484,0.0276,0.3388,0.1576,0.0786,0.0872,0.2671,0.3423,brooklynpark
2021-05-31,5331580,Hastings,Sentinel-2,0.0576,0.0664,0.0506,0.2803,0.1816,0.1084,0.0924,0.3071,0.3388,hastings
2021-05-31,5344500,Prescott,Sentinel-2,0.1446,0.1616,0.1584,0.2762,0.2572,0.2083,0.2001,0.2808,0.3363,prescott
2021-05-31,5331000,St_Paul,Sentinel-2,0.07,0.0986,0.0888,0.305,0.2194,0.1582,0.1765,0.2323,0.2626,stpaul
2021-05-31,5288500,Brooklyn_Park,Sentinel-2,0.0281,0.0479,0.027,0.34,0.1574,0.0784,0.0867,0.267,0.3427,brooklynpark
2021-05-31,5378500,Winona,Sentinel-2,0.0516,0.063,0.0656,0.2543,0.19,0.1386,0.1036,0.2058,0.2366,winona
2021-05-31,5378500,Winona,Sentinel-2,0.049,0.0616,0.0648,0.2546,0.1902,0.1386,0.1031,0.2058,0.2371,winona
2021-06-02,5288500,Brooklyn_Park,Landsat-8,0.0408999999999999,0.0560525,0.0412575,0.3347374999999999,0.1475449999999999,0.072195,,,,brooklynpark
2021-06-03,5331580,Hastings,Sentinel-2,0.0305,0.0385,0.0341,0.2468,0.1501,0.0856,0.0771,0.252,0.3001,hastings
2021-06-03,5344500,Prescott,Sentinel-2,0.0798,0.1038,0.102,0.2498,0.2354,0.1914,0.1362,0.2238,0.2509,prescott
2021-06-03,5331000,St_Paul,Sentinel-2,0.1116,0.116,0.1212,0.2256,0.2001,0.1509,0.1728,0.2179,0.2696,stpaul
2021-06-04,5378500,Winona,Landsat-8,0.0382049999999999,0.0775575,0.07632,0.2438775,0.1993825,0.146775,,,,winona
2021-06-04,5378500,Winona,Landsat-8,0.0440899999999999,0.0778875,0.0767875,0.2427225,0.1991075,0.1471875,,,,winona
2021-06-05,5288500,Brooklyn_Park,Sentinel-2,0.024,0.0457,0.0299,0.3132,0.1669,0.0808,0.0829,0.2854,0.3587,brooklynpark
2021-06-05,5331580,Hastings,Sentinel-2,0.0318,0.052,0.0385,0.2706,0.1847,0.0975,0.0846,0.2618,0.3644,hastings
2021-06-05,5344500,Prescott,Sentinel-2,0.0903,0.112,0.1236,0.2599,0.2434,0.176,0.1726,0.2425,0.3054,prescott
2021-06-05,5331000,St_Paul,Sentinel-2,0.1142,0.149,0.1292,0.2398,0.2215,0.1558,0.1637,0.2438,0.2689,stpaul
2021-06-05,5288500,Brooklyn_Park,Sentinel-2,0.021,0.0434,0.0277,0.3148,0.1672,0.0807,0.0816,0.2866,0.3608,brooklynpark
2021-06-05,5378500,Winona,Sentinel-2,0.0467,0.0545,0.0582,0.2098,0.1679,0.123,0.0876,0.1856,0.2211,winona
2021-06-05,5378500,Winona,Sentinel-2,0.0426,0.0522,0.0568,0.2104,0.1674,0.1227,0.0861,0.1856,0.2213,winona
2021-06-08,5288500,Brooklyn_Park,Sentinel-2,0.0344,0.0482,0.0332,0.2842,0.1532,0.0779,0.0788,0.2552,0.324,brooklynpark
2021-06-08,5331580,Hastings,Sentinel-2,0.0286,0.0366,0.0279,0.2424,0.1649,0.0846,0.0743,0.2202,0.2969,hastings
2021-06-08,5344500,Prescott,Sentinel-2,0.0748,0.0984,0.0978,0.269,0.2338,0.1729,0.1405,0.2276,0.266,prescott
2021-06-08,5331000,St_Paul,Sentinel-2,0.093,0.109,0.129,0.2047,0.1969,0.1378,0.1632,0.2247,0.2602,stpaul
2021-06-08,5288500,Brooklyn_Park,Sentinel-2,0.029,0.0432,0.0276,0.2897,0.152,0.0767,0.0746,0.2586,0.3306,brooklynpark
2021-06-10,5288500,Brooklyn_Park,Sentinel-2,0.0238,0.0431,0.0306,0.3188,0.1705,0.0859,0.0825,0.2691,0.378,brooklynpark
2021-06-10,5331580,Hastings,Sentinel-2,0.0371,0.0549,0.0392,0.2994,0.1957,0.1057,0.0827,0.2806,0.3141,hastings
2021-06-10,5344500,Prescott,Sentinel-2,0.102,0.1278,0.1324,0.277,0.2706,0.2209,0.1658,0.2713,0.3034,prescott
2021-06-10,5331000,St_Paul,Sentinel-2,0.1048,0.1166,0.1216,0.2386,0.2253,0.1632,0.188,0.2497,0.2953,stpaul
2021-06-10,5288500,Brooklyn_Park,Sentinel-2,0.0204,0.0404,0.0282,0.32,0.171,0.086,0.0811,0.2712,0.3822,brooklynpark
2021-06-10,5378500,Winona,Sentinel-2,0.0472,0.0507,0.0586,0.2487,0.1917,0.1475,0.0923,0.1863,0.2264,winona
2021-06-10,5378500,Winona,Sentinel-2,0.04,0.0452,0.055,0.2504,0.1922,0.1479,0.0898,0.1856,0.2266,winona
2021-06-13,5288500,Brooklyn_Park,Sentinel-2,0.0245,0.0378,0.025,0.2998,0.148,0.0723,0.0674,0.2537,0.3293,brooklynpark
2021-06-13,5331580,Hastings,Sentinel-2,0.0224,0.0307,0.0354,0.2522,0.1596,0.0919,0.0787,0.2241,0.2954,hastings
2021-06-13,5344500,Prescott,Sentinel-2,0.0772,0.0998,0.1124,0.2458,0.2391,0.1849,0.1497,0.2314,0.2742,prescott
2021-06-13,5331000,St_Paul,Sentinel-2,0.0952,0.1078,0.1014,0.2304,0.2043,0.1471,0.1644,0.2128,0.2506,stpaul
2021-06-13,5288500,Brooklyn_Park,Sentinel-2,0.0231,0.0365,0.0234,0.3001,0.1479,0.0718,0.0661,0.2544,0.3314,brooklynpark
2021-06-15,5288500,Brooklyn_Park,Sentinel-2,0.0268,0.045,0.0284,0.3332,0.1695,0.0792,0.0839,0.2885,0.3764,brooklynpark
2021-06-15,5331580,Hastings,Sentinel-2,0.0242,0.0429,0.03,0.3204,0.1935,0.1083,0.0872,0.302,0.3319,hastings
2021-06-15,5344500,Prescott,Sentinel-2,0.08,0.1172,0.1214,0.2979,0.2863,0.2171,0.1693,0.2872,0.2791,prescott
2021-06-15,5331000,St_Paul,Sentinel-2,0.117,0.1348,0.1578,0.2438,0.232,0.1648,0.1796,0.2505,0.3129,stpaul
2021-06-15,5288500,Brooklyn_Park,Sentinel-2,0.0129,0.0346,0.0188,0.3432,0.1706,0.0788,0.0787,0.2968,0.3902,brooklynpark
2021-06-15,5378500,Winona,Sentinel-2,0.0373,0.0524,0.0704,0.2263,0.1864,0.137,0.0824,0.1799,0.2073,winona
2021-06-15,5378500,Winona,Sentinel-2,0.0343,0.0506,0.0694,0.2263,0.1866,0.137,0.082,0.1796,0.2073,winona
2021-06-18,5331580,Hastings,Landsat-8,0.02792,0.0471149999999999,0.0385075,0.31381,0.154585,0.0811049999999999,,,,hastings
2021-06-18,5331000,St_Paul,Landsat-8,0.06345,0.0904825,0.0911974999999999,0.2497625,0.1864575,0.1204025,,,,stpaul
2021-06-18,5288500,Brooklyn_Park,Landsat-8,0.0289099999999999,0.05751,0.049095,0.322445,0.17202,0.0935349999999999,,,,brooklynpark
2021-06-18,5344500,Prescott,Landsat-8,0.0691425,0.11834,0.14716,0.240165,0.2481125,0.1974024999999999,,,,prescott
2021-06-18,5288500,Brooklyn_Park,Sentinel-2,0.0112,0.0328,0.0175,0.2979,0.1413,0.0655,0.0681,0.263,0.3221,brooklynpark
2021-06-18,5331580,Hastings,Sentinel-2,0.0158,0.0286,0.017,0.2644,0.1589,0.0858,0.0673,0.222,0.3334,hastings
2021-06-18,5344500,Prescott,Sentinel-2,0.0616,0.0782,0.1008,0.2764,0.2345,0.1792,0.1331,0.2094,0.2509,prescott
2021-06-18,5331000,St_Paul,Sentinel-2,0.1004,0.1178,0.1448,0.2249,0.2108,0.1447,0.1665,0.2323,0.2284,stpaul
2021-06-18,5288500,Brooklyn_Park,Sentinel-2,0.0092,0.031,0.0155,0.299,0.141,0.0651,0.0664,0.2644,0.3244,brooklynpark
2021-06-20,5331580,Hastings,Sentinel-2,0.0737,0.078,0.0473,0.346,0.1952,0.1138,0.1005,0.2833,0.3939,hastings
2021-06-20,5344500,Prescott,Sentinel-2,0.1086,0.1308,0.1294,0.261,0.2453,0.1866,0.1521,0.2685,0.2707,prescott
2021-06-23,5288500,Brooklyn_Park,Sentinel-2,0.0225,0.0402,0.0256,0.2972,0.1416,0.066,0.0661,0.2403,0.3209,brooklynpark
2021-06-23,5331580,Hastings,Sentinel-2,0.5216,0.4892,0.4764,0.6036,0.5879,0.5127,0.5304,0.5639,0.5792,hastings
2021-06-23,5344500,Prescott,Sentinel-2,0.3444,0.3168,0.2916,0.4036,0.3505,0.2576,0.3221,0.3335,0.3381,prescott
2021-06-23,5331000,St_Paul,Sentinel-2,0.1814,0.1856,0.168,0.3448,0.2621,0.1876,0.2189,0.291,0.3257,stpaul
2021-06-23,5288500,Brooklyn_Park,Sentinel-2,0.0199,0.0379,0.0233,0.2978,0.1415,0.0653,0.0638,0.2415,0.3231,brooklynpark
2021-06-27,5331580,Hastings,Landsat-8,0.03683,0.0539075,0.0418075,0.3434824999999999,0.1674275,0.07995,,,,hastings
2021-06-27,5344500,Prescott,Landsat-8,0.0798125,0.1142975,0.120815,0.2708275,0.2265249999999999,0.161405,,,,prescott
2021-06-27,5378500,Winona,Landsat-8,0.0499199999999999,0.0757975,0.0806925,0.223335,0.1700125,0.1225474999999999,,,,winona
2021-06-30,5331580,Hastings,Sentinel-2,0.0318,0.0406,0.0355,0.322,0.1954,0.1049,0.0917,0.2575,0.3656,hastings
2021-06-30,5344500,Prescott,Sentinel-2,0.0905,0.1144,0.1336,0.2695,0.2574,0.194,0.1637,0.2286,0.2954,prescott
2021-06-30,5331000,St_Paul,Sentinel-2,0.1344,0.1476,0.1522,0.2648,0.2405,0.1715,0.1973,0.2503,0.3229,stpaul
2021-06-30,5378500,Winona,Sentinel-2,0.0512,0.0527,0.0566,0.2541,0.1918,0.1347,0.0996,0.1911,0.2398,winona
2021-06-30,5378500,Winona,Sentinel-2,0.0468,0.0498,0.055,0.2563,0.1924,0.1349,0.0986,0.1905,0.2397,winona
2021-07-03,5288500,Brooklyn_Park,Sentinel-2,0.051,0.0578,0.0354,0.3,0.1451,0.0694,0.078,0.2459,0.3276,brooklynpark
2021-07-03,5331580,Hastings,Sentinel-2,0.0487,0.0466,0.034,0.2552,0.1561,0.0907,0.0794,0.2357,0.3312,hastings
2021-07-03,5344500,Prescott,Sentinel-2,0.0946,0.117,0.1188,0.2724,0.2437,0.1995,0.1522,0.2215,0.2742,prescott
2021-07-03,5331000,St_Paul,Sentinel-2,0.0855,0.0988,0.1012,0.2131,0.2005,0.1493,0.1523,0.2299,0.2402,stpaul
2021-07-03,5288500,Brooklyn_Park,Sentinel-2,0.0412,0.0496,0.0274,0.3051,0.1457,0.069,0.0725,0.2501,0.3358,brooklynpark
2021-07-04,5331580,Hastings,Landsat-8,0.031055,0.0530275,0.0454374999999999,0.2931575,0.144465,0.0761824999999999,,,,hastings
2021-07-04,5331000,St_Paul,Landsat-8,0.054375,0.089905,0.09414,0.2421174999999999,0.16498,0.1059375,,,,stpaul
2021-07-04,5288500,Brooklyn_Park,Landsat-8,0.0407625,0.0595724999999999,0.0481324999999999,0.3176874999999999,0.1623399999999999,0.0883375,,,,brooklynpark
2021-07-05,5288500,Brooklyn_Park,Sentinel-2,0.0253,0.0464,0.0273,0.3364,0.175,0.0819,0.0804,0.3012,0.3968,brooklynpark
2021-07-05,5331580,Hastings,Sentinel-2,0.049,0.0575,0.0483,0.2862,0.1986,0.1138,0.0936,0.2654,0.3224,hastings
2021-07-05,5331000,St_Paul,Sentinel-2,0.1206,0.139,0.1382,0.27,0.2376,0.1656,0.1701,0.2734,0.3152,stpaul
2021-07-05,5288500,Brooklyn_Park,Sentinel-2,0.0196,0.0424,0.0233,0.3408,0.1757,0.082,0.0779,0.3054,0.4032,brooklynpark
2021-07-05,5378500,Winona,Sentinel-2,0.0438,0.0522,0.0604,0.2089,0.1975,0.1318,0.0915,0.1817,0.2337,winona
2021-07-05,5378500,Winona,Sentinel-2,0.0418,0.0511,0.0598,0.2094,0.1976,0.1319,0.0913,0.1815,0.2335,winona
2021-07-13,5331580,Hastings,Landsat-8,0.0355649999999999,0.0572075,0.04618,0.32327,0.1612675,0.0839099999999999,,,,hastings
2021-07-13,5344500,Prescott,Landsat-8,0.0630375,0.1042874999999999,0.1150674999999999,0.25419,0.2532,0.1908575,,,,prescott
2021-07-13,5288500,Brooklyn_Park,Sentinel-2,0.376,0.3364,0.2974,0.4516,0.3714,0.2588,0.3242,0.3883,0.43,brooklynpark
2021-07-13,5331580,Hastings,Sentinel-2,0.03,0.0386,0.0314,0.2426,0.1558,0.0882,0.0763,0.2358,0.2644,hastings
2021-07-13,5344500,Prescott,Sentinel-2,0.0764,0.1022,0.1054,0.2568,0.2372,0.19,0.1474,0.2055,0.2516,prescott
2021-07-13,5331000,St_Paul,Sentinel-2,0.1182,0.114,0.1116,0.188,0.1961,0.148,0.1482,0.2249,0.2569,stpaul
2021-07-13,5288500,Brooklyn_Park,Sentinel-2,0.3836,0.3424,0.3012,0.4532,0.3749,0.2608,0.3301,0.3923,0.4307,brooklynpark
